id,date,open,high,low,close,volume,adj_open,adj_high,adj_low,adj_close,adj_volume,intraperiod,frequency,security_id
185903,1991-05-03,49.0,49.5,48.25,49.0,2176000,1.44768515232608,1.4624574497988,1.42552670611701,1.44768515232608,60928000,False,PriceFrequency.daily,1
185902,1991-05-06,48.5,50.5,48.25,50.25,1895800,1.43291285485337,1.49200204474423,1.42552670611701,1.48461589600787,53082400,False,PriceFrequency.daily,1
185901,1991-05-07,51.0,51.25,50.5,50.63,2415000,1.50677434221694,1.5141604909533,1.49200204474423,1.49584284208713,67620000,False,PriceFrequency.daily,1
185900,1991-05-08,50.75,50.75,49.25,49.75,1578400,1.49938819348058,1.49938819348058,1.45507130106244,1.46984359853515,44195200,False,PriceFrequency.daily,1
185899,1991-05-09,50.0,51.5,49.75,50.75,2126900,1.47722974727151,1.52154663968966,1.46984359853515,1.49938819348058,59553200,False,PriceFrequency.daily,1
185898,1991-05-10,51.5,53.25,50.75,51.25,2158300,1.52154663968966,1.57324968084416,1.49938819348058,1.5141604909533,60432400,False,PriceFrequency.daily,1
185897,1991-05-13,52.25,53.5,51.5,52.75,2187000,1.54370508589873,1.58063582958052,1.52154663968966,1.55847738337144,61236000,False,PriceFrequency.daily,1
185896,1991-05-14,52.75,53.75,52.5,53.5,1937000,1.55847738337144,1.58802197831687,1.55109123463509,1.58063582958052,54236000,False,PriceFrequency.daily,1
185895,1991-05-15,51.5,52.0,49.0,50.5,4628100,1.52154663968966,1.53631893716237,1.44768515232608,1.49200204474423,129586800,False,PriceFrequency.daily,1
185894,1991-05-16,51.0,51.25,48.5,49.0,3411900,1.50677434221694,1.5141604909533,1.43291285485337,1.44768515232608,95533200,False,PriceFrequency.daily,1
185893,1991-05-17,48.75,48.75,46.5,47.0,4205900,1.44029900358972,1.44029900358972,1.37382366496251,1.38859596243522,117765200,False,PriceFrequency.daily,1
185892,1991-05-20,47.25,47.5,44.0,44.25,2340800,1.39976782537137,1.40717400434158,1.30348749875852,1.31089367772874,65542400,False,PriceFrequency.daily,1
185891,1991-05-21,45.25,46.5,44.75,45.25,3123200,1.34051839360961,1.37754928846071,1.32570603566918,1.34051839360961,87449600,False,PriceFrequency.daily,1
185890,1991-05-22,45.75,46.5,45.5,46.25,2029200,1.35533075155005,1.37754928846071,1.34792457257983,1.37014310949049,56817600,False,PriceFrequency.daily,1
185889,1991-05-23,46.5,46.75,44.75,45.13,1863000,1.37754928846071,1.38495546743093,1.32570603566918,1.33696342770391,52164000,False,PriceFrequency.daily,1
185888,1991-05-24,45.5,46.0,45.0,45.88,867200,1.34792457257983,1.36273693052027,1.3331122146394,1.35918196461457,24281600,False,PriceFrequency.daily,1
185887,1991-05-28,46.0,46.25,45.25,46.0,1530700,1.36273693052027,1.37014310949049,1.34051839360961,1.36273693052027,42859600,False,PriceFrequency.daily,1
185886,1991-05-29,46.25,47.75,45.88,47.0,3428600,1.37014310949049,1.4145801833118,1.35918196461457,1.39236164640115,96000800,False,PriceFrequency.daily,1
185885,1991-05-30,47.0,47.75,46.5,47.63,1413800,1.39236164640115,1.4145801833118,1.37754928846071,1.4110252174061,39586400,False,PriceFrequency.daily,1
185884,1991-05-31,47.5,47.75,46.25,47.0,1945200,1.40717400434158,1.4145801833118,1.37014310949049,1.39236164640115,54465600,False,PriceFrequency.daily,1
185883,1991-06-03,47.0,49.5,46.75,49.25,1964900,1.39236164640115,1.46642343610333,1.38495546743093,1.45901725713312,55017200,False,PriceFrequency.daily,1
185882,1991-06-04,49.5,49.5,48.5,49.13,1645400,1.46642343610333,1.46642343610333,1.43679872022246,1.45546229122741,46071200,False,PriceFrequency.daily,1
185881,1991-06-05,49.25,49.25,47.75,48.0,1190100,1.45901725713312,1.45901725713312,1.4145801833118,1.42198636228202,33322800,False,PriceFrequency.daily,1
185880,1991-06-06,48.25,48.25,46.5,46.63,1504500,1.42939254125224,1.42939254125224,1.37754928846071,1.38140050152522,42126000,False,PriceFrequency.daily,1
185879,1991-06-07,46.25,47.0,45.63,46.13,1363800,1.37014310949049,1.39236164640115,1.35177578564435,1.36658814358478,38186400,False,PriceFrequency.daily,1
185878,1991-06-10,46.0,47.13,45.75,46.0,1495000,1.36273693052027,1.39621285946566,1.35533075155005,1.36273693052027,41860000,False,PriceFrequency.daily,1
185877,1991-06-11,45.0,45.5,44.25,44.63,1683600,1.3331122146394,1.34792457257983,1.31089367772874,1.32215106976347,47140800,False,PriceFrequency.daily,1
185876,1991-06-12,44.0,44.75,41.25,42.38,3889600,1.30348749875852,1.32570603566918,1.22201953008611,1.2554954590315,108908800,False,PriceFrequency.daily,1
185875,1991-06-13,42.5,43.0,41.75,42.13,1887200,1.25905042493721,1.27386278287764,1.23683188802655,1.24808928006128,52841600,False,PriceFrequency.daily,1
185874,1991-06-14,42.75,42.75,40.75,41.13,2011500,1.26645660390743,1.26645660390743,1.20720717214567,1.21846456418041,56322000,False,PriceFrequency.daily,1
185873,1991-06-17,41.0,42.25,41.0,42.0,1487500,1.21461335111589,1.25164424596699,1.21461335111589,1.24423806699677,41650000,False,PriceFrequency.daily,1
185872,1991-06-18,42.25,43.25,41.5,42.13,2184700,1.25164424596699,1.28126896184786,1.22942570905633,1.24808928006128,61171600,False,PriceFrequency.daily,1
185871,1991-06-19,41.75,42.25,41.25,41.75,1597700,1.23683188802655,1.25164424596699,1.22201953008611,1.23683188802655,44735600,False,PriceFrequency.daily,1
185870,1991-06-20,41.25,42.0,40.75,42.0,1286100,1.22201953008611,1.24423806699677,1.20720717214567,1.24423806699677,36010800,False,PriceFrequency.daily,1
185869,1991-06-21,42.0,42.5,41.75,42.0,1839400,1.24423806699677,1.25905042493721,1.23683188802655,1.24423806699677,51503200,False,PriceFrequency.daily,1
185868,1991-06-24,41.75,42.25,41.25,41.75,1857000,1.23683188802655,1.25164424596699,1.22201953008611,1.23683188802655,51996000,False,PriceFrequency.daily,1
185867,1991-06-25,42.0,43.0,41.75,42.38,2035000,1.24423806699677,1.27386278287764,1.23683188802655,1.2554954590315,56980000,False,PriceFrequency.daily,1
185866,1991-06-26,42.75,43.5,42.25,43.0,2236100,1.26645660390743,1.28867514081808,1.25164424596699,1.27386278287764,62610800,False,PriceFrequency.daily,1
185865,1991-06-27,42.5,42.75,41.75,42.5,1350000,1.25905042493721,1.26645660390743,1.23683188802655,1.25905042493721,37800000,False,PriceFrequency.daily,1
185864,1991-06-28,42.25,42.5,40.25,41.5,2023600,1.25164424596699,1.25905042493721,1.19239481420524,1.22942570905633,56660800,False,PriceFrequency.daily,1
185863,1991-07-01,42.25,43.0,41.75,42.5,1739500,1.25164424596699,1.27386278287764,1.23683188802655,1.25905042493721,48706000,False,PriceFrequency.daily,1
185862,1991-07-02,42.25,42.75,41.75,42.25,1072700,1.25164424596699,1.26645660390743,1.23683188802655,1.25164424596699,30035600,False,PriceFrequency.daily,1
185861,1991-07-03,42.25,43.5,41.75,43.13,2771200,1.25164424596699,1.28867514081808,1.23683188802655,1.27771399594216,77593600,False,PriceFrequency.daily,1
185860,1991-07-05,43.0,46.0,42.75,45.63,2960300,1.27386278287764,1.36273693052027,1.26645660390743,1.35177578564435,82888400,False,PriceFrequency.daily,1
185859,1991-07-08,45.25,47.25,45.0,46.75,2741800,1.34051839360961,1.39976782537137,1.3331122146394,1.38495546743093,76770400,False,PriceFrequency.daily,1
185858,1991-07-09,47.25,48.25,46.5,46.88,2021800,1.39976782537137,1.42939254125224,1.37754928846071,1.38880668049544,56610400,False,PriceFrequency.daily,1
185857,1991-07-10,47.5,48.25,46.75,47.25,1398000,1.40717400434158,1.42939254125224,1.38495546743093,1.39976782537137,39144000,False,PriceFrequency.daily,1
185856,1991-07-11,47.0,47.25,46.0,46.75,1302800,1.39236164640115,1.39976782537137,1.36273693052027,1.38495546743093,36478400,False,PriceFrequency.daily,1
185855,1991-07-12,47.25,47.25,46.25,46.75,1185300,1.39976782537137,1.39976782537137,1.37014310949049,1.38495546743093,33188400,False,PriceFrequency.daily,1
185854,1991-07-15,46.75,46.75,45.5,45.5,1232000,1.38495546743093,1.38495546743093,1.34792457257983,1.34792457257983,34496000,False,PriceFrequency.daily,1
185853,1991-07-16,45.5,45.75,43.5,43.75,1991000,1.34792457257983,1.35533075155005,1.28867514081808,1.2960813197883,55748000,False,PriceFrequency.daily,1
185852,1991-07-17,43.5,44.5,42.25,42.5,1865500,1.28867514081808,1.31829985669896,1.25164424596699,1.25905042493721,52234000,False,PriceFrequency.daily,1
185851,1991-07-18,44.0,45.13,43.0,44.88,3556400,1.30348749875852,1.33696342770391,1.27386278287764,1.32955724873369,99579200,False,PriceFrequency.daily,1
185850,1991-07-19,45.25,46.25,45.0,46.0,1146600,1.34051839360961,1.37014310949049,1.3331122146394,1.36273693052027,32104800,False,PriceFrequency.daily,1
185849,1991-07-22,45.75,46.25,45.5,46.0,970300,1.35533075155005,1.37014310949049,1.34792457257983,1.36273693052027,27168400,False,PriceFrequency.daily,1
185848,1991-07-23,46.25,46.5,44.5,45.0,1188000,1.37014310949049,1.37754928846071,1.31829985669896,1.3331122146394,33264000,False,PriceFrequency.daily,1
185847,1991-07-24,45.25,45.75,44.5,45.0,1173700,1.34051839360961,1.35533075155005,1.31829985669896,1.3331122146394,32863600,False,PriceFrequency.daily,1
185846,1991-07-25,45.25,45.75,45.0,45.25,587500,1.34051839360961,1.35533075155005,1.3331122146394,1.34051839360961,16450000,False,PriceFrequency.daily,1
185845,1991-07-26,45.75,45.75,44.75,44.88,662800,1.35533075155005,1.35533075155005,1.32570603566918,1.32955724873369,18558400,False,PriceFrequency.daily,1
185844,1991-07-29,45.25,45.5,44.5,45.5,475900,1.34051839360961,1.34792457257983,1.31829985669896,1.34792457257983,13325200,False,PriceFrequency.daily,1
185843,1991-07-30,45.5,46.75,45.5,46.5,820200,1.34792457257983,1.38495546743093,1.34792457257983,1.37754928846071,22965600,False,PriceFrequency.daily,1
185842,1991-07-31,46.5,46.88,45.0,46.25,917900,1.37754928846071,1.38880668049544,1.3331122146394,1.37014310949049,25701200,False,PriceFrequency.daily,1
185841,1991-08-01,46.0,49.25,45.75,49.13,4003800,1.36273693052027,1.45901725713312,1.35533075155005,1.45546229122741,112106400,False,PriceFrequency.daily,1
185840,1991-08-02,49.75,50.25,49.0,50.0,2437600,1.47382961507355,1.48864197301399,1.4516110781629,1.48123579404377,68252800,False,PriceFrequency.daily,1
185839,1991-08-05,49.75,49.75,48.25,48.5,899700,1.47382961507355,1.47382961507355,1.42939254125224,1.43679872022246,25191600,False,PriceFrequency.daily,1
185838,1991-08-06,48.75,50.25,47.75,49.5,1968100,1.44420489919268,1.48864197301399,1.4145801833118,1.46642343610333,55106800,False,PriceFrequency.daily,1
185837,1991-08-07,49.5,51.0,49.38,50.38,1889400,1.46642343610333,1.51086050992465,1.46286847019763,1.49249318607851,52903200,False,PriceFrequency.daily,1
185836,1991-08-08,50.75,51.75,50.0,50.5,1691500,1.50345433095443,1.5330790468353,1.48123579404377,1.49604815198421,47362000,False,PriceFrequency.daily,1
185835,1991-08-09,50.5,51.0,49.75,50.75,1378600,1.49604815198421,1.51086050992465,1.47382961507355,1.50345433095443,38600800,False,PriceFrequency.daily,1
185834,1991-08-12,50.75,52.25,50.5,51.75,1272600,1.50345433095443,1.54789140477574,1.49604815198421,1.5330790468353,35632800,False,PriceFrequency.daily,1
185833,1991-08-13,52.0,54.0,52.0,53.5,2558800,1.54048522580552,1.59973465756727,1.54048522580552,1.58492229962684,71646400,False,PriceFrequency.daily,1
185832,1991-08-14,54.75,55.0,53.88,54.88,1792100,1.62195319447793,1.62935937344815,1.59617969166157,1.62580440754244,50178800,False,PriceFrequency.daily,1
185831,1991-08-15,55.0,55.0,53.0,53.25,1299500,1.62935937344815,1.62935937344815,1.5701099416864,1.57751612065662,36386000,False,PriceFrequency.daily,1
185830,1991-08-16,52.75,54.25,52.25,53.25,1417900,1.56270376271618,1.60714083653749,1.54789140477574,1.57751612065662,39701200,False,PriceFrequency.daily,1
185829,1991-08-19,49.5,51.63,48.5,50.5,2879300,1.46990800664457,1.53315859359716,1.44021289539923,1.49960311788992,80620400,False,PriceFrequency.daily,1
185828,1991-08-20,51.5,51.75,50.5,51.0,1780600,1.52929822913526,1.5367220069466,1.49960311788992,1.51445067351259,49856800,False,PriceFrequency.daily,1
185827,1991-08-21,52.5,54.13,52.0,53.75,1994400,1.5589933403806,1.60739637171052,1.54414578475793,1.59611222943729,55843200,False,PriceFrequency.daily,1
185826,1991-08-22,54.0,54.75,53.75,54.25,1479000,1.60353600724862,1.62580734068263,1.59611222943729,1.61095978505996,41412000,False,PriceFrequency.daily,1
185825,1991-08-23,54.0,55.5,52.75,53.0,2146600,1.60353600724862,1.64807867411664,1.56641711819194,1.57384089600328,60104800,False,PriceFrequency.daily,1
185824,1991-08-26,53.0,53.5,52.5,53.0,907100,1.57384089600328,1.58868845162595,1.5589933403806,1.57384089600328,25398800,False,PriceFrequency.daily,1
185823,1991-08-27,53.0,54.0,52.75,54.0,896000,1.57384089600328,1.60353600724862,1.56641711819194,1.60353600724862,25088000,False,PriceFrequency.daily,1
185822,1991-08-28,54.0,54.25,53.13,53.25,960600,1.60353600724862,1.61095978505996,1.57770126046517,1.58126467381461,26896800,False,PriceFrequency.daily,1
185821,1991-08-29,53.25,53.88,52.5,53.0,1012100,1.58126467381461,1.59997259389918,1.5589933403806,1.57384089600328,28338800,False,PriceFrequency.daily,1
185820,1991-08-30,53.0,53.25,52.25,53.0,590500,1.57384089600328,1.58126467381461,1.55156956256927,1.57384089600328,16534000,False,PriceFrequency.daily,1
185819,1991-09-03,52.75,53.25,52.0,52.5,610500,1.56641711819194,1.58126467381461,1.54414578475793,1.5589933403806,17094000,False,PriceFrequency.daily,1
185818,1991-09-04,52.75,52.75,51.38,51.5,1069500,1.56641711819194,1.56641711819194,1.52573481578582,1.52929822913526,29946000,False,PriceFrequency.daily,1
185817,1991-09-05,51.5,51.75,50.75,51.0,695400,1.52929822913526,1.5367220069466,1.50702689570125,1.51445067351259,19471200,False,PriceFrequency.daily,1
185816,1991-09-06,51.0,51.75,50.5,51.5,707800,1.51445067351259,1.5367220069466,1.49960311788992,1.52929822913526,19818400,False,PriceFrequency.daily,1
185815,1991-09-09,51.75,53.5,51.5,53.25,1129300,1.5367220069466,1.58868845162595,1.52929822913526,1.58126467381461,31620400,False,PriceFrequency.daily,1
185814,1991-09-10,52.75,53.38,49.75,50.13,1632500,1.56641711819194,1.58512503827651,1.47733178445591,1.48861592672914,45710000,False,PriceFrequency.daily,1
185813,1991-09-11,50.75,51.0,49.5,50.5,1589300,1.50702689570125,1.51445067351259,1.46990800664457,1.49960311788992,44500400,False,PriceFrequency.daily,1
185812,1991-09-12,51.25,51.25,49.75,50.63,1064400,1.52187445132392,1.52187445132392,1.47733178445591,1.50346348235181,29803200,False,PriceFrequency.daily,1
185811,1991-09-13,50.0,50.25,48.5,48.63,1488700,1.48475556226724,1.49217934007858,1.44021289539923,1.44407325986112,41683600,False,PriceFrequency.daily,1
185810,1991-09-16,49.25,49.25,46.5,47.25,1837300,1.46248422883323,1.46248422883323,1.38082267290854,1.40309400634254,51444400,False,PriceFrequency.daily,1
185809,1991-09-17,47.0,49.0,46.75,49.0,1209000,1.39567022853121,1.4550604510219,1.38824645071987,1.4550604510219,33852000,False,PriceFrequency.daily,1
185808,1991-09-18,48.75,50.5,48.5,50.13,1083500,1.44763667321056,1.49960311788992,1.44021289539923,1.48861592672914,30338000,False,PriceFrequency.daily,1
185807,1991-09-19,50.25,50.5,49.5,49.75,1592300,1.49217934007858,1.49960311788992,1.46990800664457,1.47733178445591,44584400,False,PriceFrequency.daily,1
185806,1991-09-20,49.75,51.0,49.5,50.63,1679900,1.47733178445591,1.51445067351259,1.46990800664457,1.50346348235181,47037200,False,PriceFrequency.daily,1
185805,1991-09-23,50.0,50.75,49.25,49.5,782700,1.48475556226724,1.50702689570125,1.46248422883323,1.46990800664457,21915600,False,PriceFrequency.daily,1
185804,1991-09-24,49.5,50.38,48.25,50.25,947300,1.46990800664457,1.49603970454047,1.43278911758789,1.49217934007858,26524400,False,PriceFrequency.daily,1
185803,1991-09-25,50.25,50.5,49.25,50.5,486300,1.49217934007858,1.49960311788992,1.46248422883323,1.49960311788992,13616400,False,PriceFrequency.daily,1
185802,1991-09-26,50.25,50.25,49.0,50.0,635900,1.49217934007858,1.49217934007858,1.4550604510219,1.48475556226724,17805200,False,PriceFrequency.daily,1
185801,1991-09-27,50.0,50.75,48.75,49.0,560800,1.48475556226724,1.50702689570125,1.44763667321056,1.4550604510219,15702400,False,PriceFrequency.daily,1
185800,1991-09-30,49.25,49.75,49.0,49.5,564300,1.46248422883323,1.47733178445591,1.4550604510219,1.46990800664457,15800400,False,PriceFrequency.daily,1
185799,1991-10-01,49.25,51.25,49.0,50.75,1173000,1.46248422883323,1.52187445132392,1.4550604510219,1.50702689570125,32844000,False,PriceFrequency.daily,1
185798,1991-10-02,51.75,51.75,49.5,49.75,160600,1.5367220069466,1.5367220069466,1.46990800664457,1.47733178445591,4496800,False,PriceFrequency.daily,1
185797,1991-10-03,50.0,50.0,47.5,47.75,1616100,1.48475556226724,1.48475556226724,1.41051778415388,1.41794156196522,45250800,False,PriceFrequency.daily,1
185796,1991-10-04,48.0,48.75,47.5,48.25,708700,1.42536533977655,1.44763667321056,1.41051778415388,1.43278911758789,19843600,False,PriceFrequency.daily,1
185795,1991-10-07,48.0,48.75,47.5,48.13,577700,1.42536533977655,1.44763667321056,1.41051778415388,1.42922570423845,16175600,False,PriceFrequency.daily,1
185794,1991-10-08,48.13,48.5,46.5,48.25,1538000,1.42922570423845,1.44021289539923,1.38082267290854,1.43278911758789,43064000,False,PriceFrequency.daily,1
185793,1991-10-09,48.25,48.75,47.75,48.0,1185200,1.43278911758789,1.44763667321056,1.41794156196522,1.42536533977655,33185600,False,PriceFrequency.daily,1
185792,1991-10-10,48.75,49.0,46.75,47.75,1403700,1.44763667321056,1.4550604510219,1.38824645071987,1.41794156196522,39303600,False,PriceFrequency.daily,1
185791,1991-10-11,48.13,48.88,46.5,48.5,1071900,1.42922570423845,1.45149703767246,1.38082267290854,1.44021289539923,30013200,False,PriceFrequency.daily,1
185790,1991-10-14,49.0,50.25,48.75,49.88,998900,1.4550604510219,1.49217934007858,1.44763667321056,1.4811921489178,27969200,False,PriceFrequency.daily,1
185789,1991-10-15,50.5,52.5,50.0,52.5,2573300,1.49960311788992,1.5589933403806,1.48475556226724,1.5589933403806,72052400,False,PriceFrequency.daily,1
185788,1991-10-16,52.5,54.0,52.25,53.5,1793500,1.5589933403806,1.60353600724862,1.55156956256927,1.58868845162595,50218000,False,PriceFrequency.daily,1
185787,1991-10-17,53.0,53.25,51.5,52.38,1353700,1.57384089600328,1.58126467381461,1.52929822913526,1.55542992703116,37903600,False,PriceFrequency.daily,1
185786,1991-10-18,55.13,55.5,54.5,55.0,3990700,1.63709148295586,1.64807867411664,1.61838356287129,1.63323111849397,111739600,False,PriceFrequency.daily,1
185785,1991-10-21,55.25,55.88,54.25,54.75,1041900,1.6406548963053,1.65936281638987,1.61095978505996,1.62580734068263,29173200,False,PriceFrequency.daily,1
185784,1991-10-22,55.5,56.25,54.5,54.5,1859000,1.64807867411664,1.67035000755065,1.61838356287129,1.61838356287129,52052000,False,PriceFrequency.daily,1
185783,1991-10-23,55.0,55.25,52.75,53.13,1507400,1.63323111849397,1.6406548963053,1.56641711819194,1.57770126046517,42207200,False,PriceFrequency.daily,1
185782,1991-10-24,53.0,53.25,51.5,52.13,1588400,1.57384089600328,1.58126467381461,1.52929822913526,1.54800614921983,44475200,False,PriceFrequency.daily,1
185781,1991-10-25,51.75,52.25,50.75,51.25,955100,1.5367220069466,1.55156956256927,1.50702689570125,1.52187445132392,26742800,False,PriceFrequency.daily,1
185780,1991-10-28,51.5,51.75,50.75,51.5,695200,1.52929822913526,1.5367220069466,1.50702689570125,1.52929822913526,19465600,False,PriceFrequency.daily,1
185779,1991-10-29,51.5,52.0,50.75,51.75,903900,1.52929822913526,1.54414578475793,1.50702689570125,1.5367220069466,25309200,False,PriceFrequency.daily,1
185778,1991-10-30,52.0,52.75,49.5,49.75,1323600,1.54414578475793,1.56641711819194,1.46990800664457,1.47733178445591,37060800,False,PriceFrequency.daily,1
185777,1991-10-31,50.75,51.75,50.0,51.5,2069700,1.50702689570125,1.5367220069466,1.48475556226724,1.52929822913526,57951600,False,PriceFrequency.daily,1
185776,1991-11-01,51.25,52.0,50.5,51.0,1797000,1.52187445132392,1.54414578475793,1.49960311788992,1.51445067351259,50316000,False,PriceFrequency.daily,1
185775,1991-11-04,50.75,50.75,48.5,49.75,1743700,1.50702689570125,1.50702689570125,1.44021289539923,1.47733178445591,48823600,False,PriceFrequency.daily,1
185774,1991-11-05,49.75,50.5,48.75,48.75,1925000,1.47733178445591,1.49960311788992,1.44763667321056,1.44763667321056,53900000,False,PriceFrequency.daily,1
185773,1991-11-06,49.0,49.25,47.5,48.0,2114200,1.4550604510219,1.46248422883323,1.41051778415388,1.42536533977655,59197600,False,PriceFrequency.daily,1
185772,1991-11-07,48.5,50.5,48.25,49.75,2649400,1.44021289539923,1.49960311788992,1.43278911758789,1.47733178445591,74183200,False,PriceFrequency.daily,1
185771,1991-11-08,51.25,53.75,51.0,53.25,3355600,1.52187445132392,1.59611222943729,1.51445067351259,1.58126467381461,93956800,False,PriceFrequency.daily,1
185770,1991-11-11,53.5,54.5,53.25,53.75,1472700,1.58868845162595,1.61838356287129,1.58126467381461,1.59611222943729,41235600,False,PriceFrequency.daily,1
185769,1991-11-12,54.25,54.75,53.75,54.5,1488300,1.61095978505996,1.62580734068263,1.59611222943729,1.61838356287129,41672400,False,PriceFrequency.daily,1
185768,1991-11-13,54.0,54.5,53.5,54.13,1660000,1.60353600724862,1.61838356287129,1.58868845162595,1.60739637171052,46480000,False,PriceFrequency.daily,1
185767,1991-11-14,54.25,55.25,54.0,54.75,1678600,1.61095978505996,1.6406548963053,1.60353600724862,1.62580734068263,47000800,False,PriceFrequency.daily,1
185766,1991-11-15,54.5,54.75,49.75,50.0,2294200,1.61838356287129,1.62580734068263,1.47733178445591,1.48475556226724,64237600,False,PriceFrequency.daily,1
185765,1991-11-18,50.0,52.5,50.0,52.13,2131600,1.48817337672096,1.562582045557,1.48817337672096,1.55156956256927,59684800,False,PriceFrequency.daily,1
185764,1991-11-19,51.75,51.75,49.75,51.25,2549000,1.54025944490619,1.54025944490619,1.48073250983735,1.52537771113898,71372000,False,PriceFrequency.daily,1
185763,1991-11-20,51.25,52.0,50.25,50.5,1500900,1.52537771113898,1.54770031178979,1.49561424360456,1.50305511048817,42025200,False,PriceFrequency.daily,1
185762,1991-11-21,50.5,51.75,50.5,51.0,953700,1.50305511048817,1.54025944490619,1.50305511048817,1.51793684425538,26703600,False,PriceFrequency.daily,1
185761,1991-11-22,51.0,51.75,50.25,51.25,873600,1.51793684425538,1.54025944490619,1.49561424360456,1.52537771113898,24460800,False,PriceFrequency.daily,1
185760,1991-11-25,51.0,52.25,51.0,51.25,700300,1.51793684425538,1.5551411786734,1.51793684425538,1.52537771113898,19608400,False,PriceFrequency.daily,1
185759,1991-11-26,51.5,52.0,50.0,51.5,1243500,1.53281857802258,1.54770031178979,1.48817337672096,1.53281857802258,34818000,False,PriceFrequency.daily,1
185758,1991-11-27,51.25,51.5,50.5,51.0,564600,1.52537771113898,1.53281857802258,1.50305511048817,1.51793684425538,15808800,False,PriceFrequency.daily,1
185757,1991-11-29,50.5,51.5,50.5,50.75,304400,1.50305511048817,1.53281857802258,1.50305511048817,1.51049597737177,8523200,False,PriceFrequency.daily,1
185756,1991-12-02,50.75,52.0,50.0,51.75,1061600,1.51049597737177,1.54770031178979,1.48817337672096,1.54025944490619,29724800,False,PriceFrequency.daily,1
185755,1991-12-03,52.0,52.0,50.25,50.5,918400,1.54770031178979,1.54770031178979,1.49561424360456,1.50305511048817,25715200,False,PriceFrequency.daily,1
185754,1991-12-04,50.75,50.75,50.0,50.5,719200,1.51049597737177,1.51049597737177,1.48817337672096,1.50305511048817,20137600,False,PriceFrequency.daily,1
185753,1991-12-05,50.5,51.0,49.25,50.0,885700,1.50305511048817,1.51793684425538,1.46585077607014,1.48817337672096,24799600,False,PriceFrequency.daily,1
185752,1991-12-06,49.5,49.75,48.5,48.75,1758800,1.47329164295375,1.48073250983735,1.44352817541933,1.45096904230293,49246400,False,PriceFrequency.daily,1
185751,1991-12-09,49.0,50.0,48.75,49.13,873500,1.45840990918654,1.48817337672096,1.45096904230293,1.46227915996601,24458000,False,PriceFrequency.daily,1
185750,1991-12-10,49.0,49.5,48.5,49.13,1094800,1.45840990918654,1.47329164295375,1.44352817541933,1.46227915996601,30654400,False,PriceFrequency.daily,1
185749,1991-12-11,49.25,49.75,48.5,49.0,755000,1.46585077607014,1.48073250983735,1.44352817541933,1.45840990918654,21140000,False,PriceFrequency.daily,1
185748,1991-12-12,49.38,49.75,49.0,49.38,819200,1.46972002684962,1.48073250983735,1.45840990918654,1.46972002684962,22937600,False,PriceFrequency.daily,1
185747,1991-12-13,49.75,50.75,49.75,50.38,849300,1.48073250983735,1.51049597737177,1.48073250983735,1.49948349438404,23780400,False,PriceFrequency.daily,1
185746,1991-12-16,50.38,50.75,50.0,50.5,689200,1.49948349438404,1.51049597737177,1.48817337672096,1.50305511048817,19297600,False,PriceFrequency.daily,1
185745,1991-12-17,50.5,51.0,50.25,50.5,873600,1.50305511048817,1.51793684425538,1.49561424360456,1.50305511048817,24460800,False,PriceFrequency.daily,1
185744,1991-12-18,50.25,52.0,50.0,51.75,1666100,1.49561424360456,1.54770031178979,1.48817337672096,1.54025944490619,46650800,False,PriceFrequency.daily,1
185743,1991-12-19,51.25,51.75,50.75,50.75,1029700,1.52537771113898,1.54025944490619,1.51049597737177,1.51049597737177,28831600,False,PriceFrequency.daily,1
185742,1991-12-20,51.25,51.5,50.25,50.25,1144500,1.52537771113898,1.53281857802258,1.49561424360456,1.49561424360456,32046000,False,PriceFrequency.daily,1
185741,1991-12-23,50.5,51.75,50.0,51.5,921100,1.50305511048817,1.54025944490619,1.48817337672096,1.53281857802258,25790800,False,PriceFrequency.daily,1
185740,1991-12-24,52.0,53.75,51.75,52.25,1683600,1.54770031178979,1.59978637997503,1.54025944490619,1.5551411786734,47140800,False,PriceFrequency.daily,1
185739,1991-12-26,52.75,55.0,52.25,54.88,1200900,1.57002291244061,1.63699071439305,1.5551411786734,1.63341909828892,33625200,False,PriceFrequency.daily,1
185738,1991-12-27,54.75,55.75,54.5,55.0,1497700,1.62954984750945,1.65931331504387,1.62210898062584,1.63699071439305,41935600,False,PriceFrequency.daily,1
185737,1991-12-30,55.0,57.25,55.0,56.75,1639700,1.63699071439305,1.70395851634549,1.63699071439305,1.68907678257829,45911600,False,PriceFrequency.daily,1
185736,1991-12-31,57.38,58.0,56.0,56.38,1196700,1.70782776712497,1.72628111699631,1.66675418192747,1.67806429959055,33507600,False,PriceFrequency.daily,1
185735,1992-01-02,55.75,59.75,55.5,59.5,2086000,1.65931331504387,1.77836718518154,1.65187244816026,1.77092631829794,58408000,False,PriceFrequency.daily,1
185734,1992-01-03,60.0,60.25,58.25,59.0,1698700,1.78580805206515,1.79324891894875,1.73372198387991,1.75604458453073,47563600,False,PriceFrequency.daily,1
185733,1992-01-06,58.75,59.0,57.75,58.0,1020000,1.74860371764712,1.75604458453073,1.7188402501127,1.72628111699631,28560000,False,PriceFrequency.daily,1
185732,1992-01-07,57.5,59.5,57.5,59.13,1263100,1.7113993832291,1.77092631829794,1.7113993832291,1.7599138353102,35366800,False,PriceFrequency.daily,1
